locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
HGI48_RS19060	HGI48_RS19060	1	NZ_CP051429	4278882	4280678	+		fumarate reductase (quinol) flavoprotein subunit
HGI48_RS19065	HGI48_RS19065	1	NZ_CP051429	4280671	4281405	+		succinate dehydrogenase/fumarate reductase iron-sulfur subunit
HGI48_RS19070	HGI48_RS19070	1	NZ_CP051429	4281418	4281813	+		fumarate reductase subunit FrdC
HGI48_RS19075	HGI48_RS19075	1	NZ_CP051429	4281828	4282184	+		fumarate reductase subunit FrdD
HGI48_RS19080	HGI48_RS19080	1	NZ_CP051429	4282535	4282888	-		DMT family protein
HGI48_RS19085	HGI48_RS19085	1	NZ_CP051429	4283044	4283610	-		elongation factor P
HGI48_RS19090	HGI48_RS19090	1	NZ_CP051429	4283650	4284687	+		EF-P beta-lysylation protein EpmB
HGI48_RS19095	HGI48_RS19095	1	NZ_CP051429	4284739	4285083	-		DUF4156 domain-containing protein
HGI48_RS19100	HGI48_RS19100	1	NZ_CP051429	4285312	4286961	-		glucose-6-phosphate isomerase
HGI48_RS19105	HGI48_RS19105	1	NZ_CP051429	4287529	4288893	+		lysine-sensitive aspartokinase 3
HGI48_RS19110	HGI48_RS19110	1	NZ_CP051429	4288982	4290628	-		Na/Pi cotransporter family protein
HGI48_RS19115	HGI48_RS19115	1	NZ_CP051429	4290927	4292381	+		DASS family sodium-coupled anion symporter
HGI48_RS19120	HGI48_RS19120	1	NZ_CP051429	4292477	4293088	-		hypothetical protein
HGI48_RS19125	HGI48_RS19125	1	NZ_CP051429	4293063	4294418	-		AAA family ATPase
HGI48_RS19130	HGI48_RS19130	1	NZ_CP051429	4294456	4298139	-		methionine synthase
HGI48_RS19135	HGI48_RS19135	1	NZ_CP051429	4298304	4299134	+		glyoxylate bypass operon transcriptional repressor IclR
HGI48_RS19140	HGI48_RS19140	1	NZ_CP051429	4299144	4300916	-		bifunctional isocitrate dehydrogenase kinase/phosphatase
HGI48_RS19145	HGI48_RS19145	1	NZ_CP051429	4300992	4302299	-		isocitrate lyase
HGI48_RS19150	HGI48_RS19150	1	NZ_CP051429	4302323	4303921	-		malate synthase A
HGI48_RS19155	HGI48_RS19155	1	NZ_CP051429	4304225	4305154	-		homoserine O-succinyltransferase
HGI48_RS19160	HGI48_RS19160	2	NZ_CP051429	4305577	4305692	-		5S ribosomal RNA
HGI48_RS19165	HGI48_RS19165	2	NZ_CP051429	4305811	4308725	-		23S ribosomal RNA
HGI48_RS19170	HGI48_RS19170	5	NZ_CP051429	4308920	4308997	-		tRNA-Glu
HGI48_RS19175	HGI48_RS19175	2	NZ_CP051429	4309085	4310625	-		16S ribosomal RNA
HGI48_RS19180	HGI48_RS19180	1	NZ_CP051429	4311093	4311638	+		gamma carbonic anhydrase family protein
HGI48_RS19185	HGI48_RS19185	1	NZ_CP051429	4311657	4311926	-		DUF1488 domain-containing protein
HGI48_RS19190	HGI48_RS19190	1	NZ_CP051429	4311923	4312750	-		shikimate dehydrogenase
HGI48_RS19195	HGI48_RS19195	1	NZ_CP051429	4312769	4313338	-		L-threonylcarbamoyladenylate synthase type 1 TsaC
HGI48_RS19200	HGI48_RS19200	1	NZ_CP051429	4313331	4313888	-		topoisomerase DNA-binding C4 zinc finger domain-containing protein
HGI48_RS19205	HGI48_RS19205	1	NZ_CP051429	4313908	4314381	-		DUF494 domain-containing protein
HGI48_RS19210	HGI48_RS19210	1	NZ_CP051429	4314353	4315486	-		DNA-protecting protein DprA
HGI48_RS19215	HGI48_RS19215	1	NZ_CP051429	4315599	4316108	+		peptide deformylase
HGI48_RS19220	HGI48_RS19220	1	NZ_CP051429	4316147	4317088	+		methionyl-tRNA formyltransferase
HGI48_RS19225	HGI48_RS19225	1	NZ_CP051429	4317149	4318444	+		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB
HGI48_RS19230	HGI48_RS19230	1	NZ_CP051429	4318495	4319871	+		Trk system potassium transporter TrkA
HGI48_RS19235	HGI48_RS19235	1	NZ_CP051429	4319974	4320399	+		large-conductance mechanosensitive channel protein MscL
HGI48_RS19240	HGI48_RS19240	7	NZ_CP051429	4320460	4321501	-		IS481 family transposase
HGI48_RS19245	HGI48_RS19245	7	NZ_CP051429	4321628	4321839	-		alternative ribosome-rescue factor A
HGI48_RS19250	HGI48_RS19250	1	NZ_CP051429	4321900	4322286	-		DUF1992 domain-containing protein
HGI48_RS19255	HGI48_RS19255	1	NZ_CP051429	4322421	4322813	-		50S ribosomal protein L17
HGI48_RS19260	HGI48_RS19260	1	NZ_CP051429	4322854	4323843	-		DNA-directed RNA polymerase subunit alpha
HGI48_RS19265	HGI48_RS19265	1	NZ_CP051429	4323869	4324489	-		30S ribosomal protein S4
HGI48_RS19270	HGI48_RS19270	1	NZ_CP051429	4324520	4324909	-		30S ribosomal protein S11
HGI48_RS19275	HGI48_RS19275	1	NZ_CP051429	4324926	4325282	-		30S ribosomal protein S13
HGI48_RS19280	HGI48_RS19280	1	NZ_CP051429	4325430	4325546	-		50S ribosomal protein L36
HGI48_RS19285	HGI48_RS19285	1	NZ_CP051429	4325581	4326912	-		preprotein translocase subunit SecY
HGI48_RS19290	HGI48_RS19290	1	NZ_CP051429	4326920	4327354	-		50S ribosomal protein L15
HGI48_RS19295	HGI48_RS19295	1	NZ_CP051429	4327358	4327537	-		50S ribosomal protein L30
HGI48_RS19300	HGI48_RS19300	1	NZ_CP051429	4327544	4328044	-		30S ribosomal protein S5
HGI48_RS19305	HGI48_RS19305	1	NZ_CP051429	4328059	4328412	-		50S ribosomal protein L18
HGI48_RS19310	HGI48_RS19310	1	NZ_CP051429	4328422	4328955	-		50S ribosomal protein L6
HGI48_RS19315	HGI48_RS19315	1	NZ_CP051429	4328969	4329361	-		30S ribosomal protein S8
HGI48_RS19320	HGI48_RS19320	1	NZ_CP051429	4329395	4329700	-		30S ribosomal protein S14
HGI48_RS19325	HGI48_RS19325	1	NZ_CP051429	4329714	4330253	-		50S ribosomal protein L5
HGI48_RS19330	HGI48_RS19330	1	NZ_CP051429	4330268	4330582	-		50S ribosomal protein L24
HGI48_RS19335	HGI48_RS19335	1	NZ_CP051429	4330593	4330964	-		50S ribosomal protein L14
HGI48_RS19340	HGI48_RS19340	1	NZ_CP051429	4331129	4331383	-		30S ribosomal protein S17
HGI48_RS19345	HGI48_RS19345	1	NZ_CP051429	4331383	4331574	-		50S ribosomal protein L29
HGI48_RS19350	HGI48_RS19350	1	NZ_CP051429	4331574	4331984	-		50S ribosomal protein L16
HGI48_RS19355	HGI48_RS19355	1	NZ_CP051429	4331997	4332698	-		30S ribosomal protein S3
HGI48_RS19360	HGI48_RS19360	1	NZ_CP051429	4332716	4333048	-		50S ribosomal protein L22
HGI48_RS19365	HGI48_RS19365	1	NZ_CP051429	4333063	4333341	-		30S ribosomal protein S19
HGI48_RS19370	HGI48_RS19370	1	NZ_CP051429	4333358	4334179	-		50S ribosomal protein L2
HGI48_RS19375	HGI48_RS19375	1	NZ_CP051429	4334198	4334500	-		50S ribosomal protein L23
HGI48_RS19380	HGI48_RS19380	1	NZ_CP051429	4334497	4335102	-		50S ribosomal protein L4
HGI48_RS19385	HGI48_RS19385	1	NZ_CP051429	4335113	4335742	-		50S ribosomal protein L3
HGI48_RS19390	HGI48_RS19390	1	NZ_CP051429	4335775	4336086	-		30S ribosomal protein S10
HGI48_RS19395	HGI48_RS19395	1	NZ_CP051429	4336375	4336848	-		bacterioferritin
HGI48_RS19400	HGI48_RS19400	1	NZ_CP051429	4336923	4337117	-		bacterioferritin-associated ferredoxin
HGI48_RS19405	HGI48_RS19405	1	NZ_CP051429	4337246	4338430	-		elongation factor Tu
HGI48_RS19410	HGI48_RS19410	1	NZ_CP051429	4338499	4340613	-		elongation factor G
HGI48_RS19415	HGI48_RS19415	1	NZ_CP051429	4340704	4341174	-		30S ribosomal protein S7
HGI48_RS19420	HGI48_RS19420	1	NZ_CP051429	4341271	4341645	-		30S ribosomal protein S12
HGI48_RS19425	HGI48_RS19425	1	NZ_CP051429	4341778	4342065	-		sulfurtransferase complex subunit TusB
HGI48_RS19430	HGI48_RS19430	1	NZ_CP051429	4342077	4342436	-		sulfurtransferase complex subunit TusC
HGI48_RS19435	HGI48_RS19435	1	NZ_CP051429	4342454	4342843	-		sulfurtransferase complex subunit TusD
HGI48_RS19440	HGI48_RS19440	1	NZ_CP051429	4342843	4343565	-		transcriptional regulator
HGI48_RS19445	HGI48_RS19445	1	NZ_CP051429	4343749	4345392	+		phosphoethanolamine transferase EptA
HGI48_RS19450	HGI48_RS19450	1	NZ_CP051429	4345389	4346057	+		two-component system response regulator PmrA
HGI48_RS19455	HGI48_RS19455	1	NZ_CP051429	4346054	4347151	+		two-component system sensor histidine kinase PmrB
HGI48_RS19460	HGI48_RS19460	1	NZ_CP051429	4347301	4348071	-		amino acid ABC transporter ATP-binding protein
HGI48_RS19465	HGI48_RS19465	1	NZ_CP051429	4348068	4349048	-		amino acid ABC transporter permease
HGI48_RS19470	HGI48_RS19470	1	NZ_CP051429	4349045	4349932	-		ABC transporter substrate-binding protein
HGI48_RS19475	HGI48_RS19475	1	NZ_CP051429	4349952	4350746	-		deaminated glutathione amidase
HGI48_RS19480	HGI48_RS19480	1	NZ_CP051429	4350750	4351712	-		nitrate ABC transporter substrate-binding protein
HGI48_RS19485	HGI48_RS19485	1	NZ_CP051429	4351861	4353219	+		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
HGI48_RS19490	HGI48_RS19490	1	NZ_CP051429	4353408	4354265	-		FKBP-type peptidyl-prolyl cis-trans isomerase
HGI48_RS19495	HGI48_RS19495	1	NZ_CP051429	4354477	4354695	+		SlyX family protein
HGI48_RS19500	HGI48_RS19500	1	NZ_CP051429	4354766	4355809	-		AraC family transcriptional regulator
HGI48_RS19505	HGI48_RS19505	1	NZ_CP051429	4355959	4356978	-		phosphotransferase
HGI48_RS19510	HGI48_RS19510	1	NZ_CP051429	4357479	4358846	+		ethanolamine permease
HGI48_RS19515	HGI48_RS19515	1	NZ_CP051429	4358941	4359519	-		peptidylprolyl isomerase
HGI48_RS19520	HGI48_RS19520	1	NZ_CP051429	4359638	4359832	-		YheV family putative metal-binding protein
HGI48_RS19525	HGI48_RS19525	1	NZ_CP051429	4359909	4361714	-		glutathione-regulated potassium-efflux system protein KefB
HGI48_RS19530	HGI48_RS19530	1	NZ_CP051429	4361717	4362268	-		glutathione-regulated potassium-efflux system ancillary protein KefG
HGI48_RS19535	HGI48_RS19535	1	NZ_CP051429	4362393	4364312	+		ABC transporter ATP-binding protein
HGI48_RS19540	HGI48_RS19540	1	NZ_CP051429	4364396	4365001	-		LysE family translocator
HGI48_RS19545	HGI48_RS19545	7	NZ_CP051429	4365136	4365249	+		hydrolase
HGI48_RS19550	HGI48_RS19550	1	NZ_CP051429	4365332	4365562	+		YheU family protein
HGI48_RS19555	HGI48_RS19555	1	NZ_CP051429	4365696	4366565	+		phosphoribulokinase
HGI48_RS19560	HGI48_RS19560	1	NZ_CP051429	4366583	4367020	-		OsmC family protein
HGI48_RS19565	HGI48_RS19565	1	NZ_CP051429	4367409	4368041	+		cAMP-activated global transcriptional regulator CRP
HGI48_RS19570	HGI48_RS19570	1	NZ_CP051429	4368130	4369353	-		aspartate aminotransferase family protein
HGI48_RS19575	HGI48_RS19575	1	NZ_CP051429	4369474	4370049	-		aminodeoxychorismate synthase component II
HGI48_RS19580	HGI48_RS19580	1	NZ_CP051429	4370283	4371488	-		helix-turn-helix domain-containing protein
HGI48_RS19585	HGI48_RS19585	1	NZ_CP051429	4371943	4372260	-		helix-turn-helix transcriptional regulator
HGI48_RS19590	HGI48_RS19590	1	NZ_CP051429	4372549	4372698	-		hypothetical protein
HGI48_RS19595	HGI48_RS19595	1	NZ_CP051429	4372806	4374770	-		PatA/PatG family cyanobactin maturation protease
HGI48_RS19600	HGI48_RS19600	1	NZ_CP051429	4375254	4375880	-		glycoside hydrolase family 19 protein
HGI48_RS19605	HGI48_RS19605	1	NZ_CP051429	4376093	4377235	-		MFS transporter
HGI48_RS19610	HGI48_RS19610	1	NZ_CP051429	4377232	4378521	-		histidine kinase
HGI48_RS19615	HGI48_RS19615	1	NZ_CP051429	4378518	4379549	-		gamma-aminobutyric-acid receptor subunit beta
HGI48_RS19620	HGI48_RS19620	1	NZ_CP051429	4379551	4380921	-		glutamate decarboxylase
HGI48_RS19625	HGI48_RS19625	1	NZ_CP051429	4381381	4382508	+		polysaccharide lyase
HGI48_RS19630	HGI48_RS19630	1	NZ_CP051429	4383093	4384220	+		polysaccharide lyase
HGI48_RS19635	HGI48_RS19635	1	NZ_CP051429	4384389	4385651	+		right-handed parallel beta-helix repeat-containing protein
HGI48_RS19640	HGI48_RS19640	1	NZ_CP051429	4385921	4386493	-		peptidylprolyl isomerase A
HGI48_RS19645	HGI48_RS19645	1	NZ_CP051429	4386739	4387893	-		enolase
HGI48_RS19650	HGI48_RS19650	1	NZ_CP051429	4388187	4389191	-		tryptophan--tRNA ligase
HGI48_RS19655	HGI48_RS19655	1	NZ_CP051429	4389193	4389891	-		phosphoglycolate phosphatase
HGI48_RS19660	HGI48_RS19660	1	NZ_CP051429	4389884	4390561	-		ribulose-phosphate 3-epimerase
HGI48_RS19665	HGI48_RS19665	1	NZ_CP051429	4390697	4391524	-		adenine-specific DNA-methyltransferase
HGI48_RS19670	HGI48_RS19670	1	NZ_CP051429	4391601	4392653	-		SPOR domain-containing protein
HGI48_RS19675	HGI48_RS19675	1	NZ_CP051429	4392789	4393874	-		3-dehydroquinate synthase
HGI48_RS19680	HGI48_RS19680	1	NZ_CP051429	4393927	4394448	-		shikimate kinase AroK
HGI48_RS19685	HGI48_RS19685	1	NZ_CP051429	4394931	4396235	-		DNA uptake porin HofQ
HGI48_RS19690	HGI48_RS19690	1	NZ_CP051429	4396253	4396609	-		DUF2531 family protein
HGI48_RS19695	HGI48_RS19695	1	NZ_CP051429	4396606	4397157	-		hypothetical protein
HGI48_RS19700	HGI48_RS19700	1	NZ_CP051429	4397157	4397717	-		PilN domain-containing protein
HGI48_RS19705	HGI48_RS19705	1	NZ_CP051429	4397711	4398634	-		pilus assembly protein PilM
HGI48_RS19710	HGI48_RS19710	1	NZ_CP051429	4398737	4401295	+		peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA
HGI48_RS19715	HGI48_RS19715	1	NZ_CP051429	4401411	4401962	-		ADP compounds hydrolase NudE
HGI48_RS19720	HGI48_RS19720	1	NZ_CP051429	4402383	4404512	+		intracellular growth attenuator family protein
HGI48_RS19725	HGI48_RS19725	1	NZ_CP051429	4404709	4405413	+		GMP/IMP nucleotidase
HGI48_RS19730	HGI48_RS19730	1	NZ_CP051429	4405410	4405823	+		ribosome-associated heat shock protein Hsp15
HGI48_RS19735	HGI48_RS19735	1	NZ_CP051429	4405904	4406776	+		Hsp33 family molecular chaperone HslO
HGI48_RS19740	HGI48_RS19740	1	NZ_CP051429	4407025	4408644	+		phosphoenolpyruvate carboxykinase (ATP)
HGI48_RS19745	HGI48_RS19745	1	NZ_CP051429	4408742	4410154	-		two-component system sensor histidine kinase EnvZ
HGI48_RS19750	HGI48_RS19750	1	NZ_CP051429	4410151	4410870	-		two-component system response regulator OmpR
HGI48_RS19755	HGI48_RS19755	1	NZ_CP051429	4411141	4411677	+		transcription elongation factor GreB
HGI48_RS19760	HGI48_RS19760	1	NZ_CP051429	4411863	4413857	+		sulfatase-like hydrolase/transferase
HGI48_RS19765	HGI48_RS19765	1	NZ_CP051429	4414012	4415721	+		lysophospholipid acyltransferase family protein
HGI48_RS19770	HGI48_RS19770	1	NZ_CP051429	4415890	4418226	+		RNA-binding transcriptional accessory protein
HGI48_RS19775	HGI48_RS19775	1	NZ_CP051429	4418324	4419091	-		pimeloyl-ACP methyl ester esterase BioH
HGI48_RS19780	HGI48_RS19780	1	NZ_CP051429	4419173	4419892	+		DNA utilization protein GntX
HGI48_RS19785	HGI48_RS19785	1	NZ_CP051429	4419949	4420524	+		Fe-S biogenesis protein NfuA
HGI48_RS19790	HGI48_RS19790	1	NZ_CP051429	4420646	4422820	-		4-alpha-glucanotransferase
HGI48_RS19795	HGI48_RS19795	1	NZ_CP051429	4422833	4425250	-		maltodextrin phosphorylase
HGI48_RS19800	HGI48_RS19800	1	NZ_CP051429	4425295	4426053	-		DeoR/GlpR family transcriptional regulator
HGI48_RS19805	HGI48_RS19805	1	NZ_CP051429	4426211	4427035	-		rhomboid family intramembrane serine protease GlpG
HGI48_RS19810	HGI48_RS19810	1	NZ_CP051429	4427227	4427547	-		thiosulfate sulfurtransferase GlpE
HGI48_RS19815	HGI48_RS19815	1	NZ_CP051429	4427873	4429372	+		glycerol-3-phosphate dehydrogenase
HGI48_RS19820	HGI48_RS19820	1	NZ_CP051429	4429448	4429714	-		DUF4276 family protein
HGI48_RS19825	HGI48_RS19825	1	NZ_CP051429	4429718	4430086	-		DUF4276 family protein
HGI48_RS19830	HGI48_RS19830	1	NZ_CP051429	4430086	4431243	-		AAA family ATPase
HGI48_RS19835	HGI48_RS19835	1	NZ_CP051429	4431468	4433915	-		glycogen phosphorylase
HGI48_RS19840	HGI48_RS19840	1	NZ_CP051429	4433938	4435371	-		glycogen synthase GlgA
HGI48_RS19845	HGI48_RS19845	1	NZ_CP051429	4435397	4436683	-		glucose-1-phosphate adenylyltransferase
HGI48_RS19850	HGI48_RS19850	1	NZ_CP051429	4436697	4438667	-		glycogen debranching protein GlgX
HGI48_RS19855	HGI48_RS19855	1	NZ_CP051429	4438667	4440850	-		1,4-alpha-glucan branching protein GlgB
HGI48_RS19860	HGI48_RS19860	1	NZ_CP051429	4441223	4442905	+		sensor histidine kinase
HGI48_RS19865	HGI48_RS19865	1	NZ_CP051429	4443094	4443306	-		cold-shock protein
HGI48_RS19870	HGI48_RS19870	1	NZ_CP051429	4443699	4444136	-		nickel-responsive transcriptional regulator NikR
HGI48_RS19875	HGI48_RS19875	7	NZ_CP051429	4444425	4445906	+		IS1182 family transposase
HGI48_RS19880	HGI48_RS19880	1	NZ_CP051429	4445984	4447084	-		aspartate-semialdehyde dehydrogenase
HGI48_RS19885	HGI48_RS19885	1	NZ_CP051429	4447283	4447876	+		YhgN family NAAT transporter
HGI48_RS19890	HGI48_RS19890	1	NZ_CP051429	4447985	4449301	-		gluconate transporter
HGI48_RS19895	HGI48_RS19895	1	NZ_CP051429	4449550	4450068	+		gluconokinase
HGI48_RS19900	HGI48_RS19900	1	NZ_CP051429	4450079	4451077	-		gluconate operon transcriptional repressor GntR
HGI48_RS19905	HGI48_RS19905	1	NZ_CP051429	4451424	4452932	+		asparagine synthase C-terminal domain-containing protein
HGI48_RS19910	HGI48_RS19910	1	NZ_CP051429	4452937	4453689	+		enoyl-CoA hydratase/isomerase family protein
HGI48_RS19915	HGI48_RS19915	1	NZ_CP051429	4453709	4454521	+		TauD/TfdA family dioxygenase
HGI48_RS19920	HGI48_RS19920	1	NZ_CP051429	4454631	4455761	+		proline dehydrogenase family protein
HGI48_RS19925	HGI48_RS19925	1	NZ_CP051429	4455758	4456030	+		2Fe-2S iron-sulfur cluster binding domain-containing protein
HGI48_RS19930	HGI48_RS19930	1	NZ_CP051429	4456063	4456605	+		CpmJ protein
HGI48_RS19935	HGI48_RS19935	1	NZ_CP051429	4456562	4457137	+		carbapenem biosynthesis protein CpmH
HGI48_RS19940	HGI48_RS19940	1	NZ_CP051429	4457147	4458010	+		SUMF1/EgtB/PvdO family nonheme iron enzyme
HGI48_RS19945	HGI48_RS19945	1	NZ_CP051429	4458583	4459386	+		hypothetical protein
HGI48_RS19950	HGI48_RS19950	1	NZ_CP051429	4459469	4460167	-		pirin family protein
HGI48_RS19955	HGI48_RS19955	1	NZ_CP051429	4460444	4460632	+		hypothetical protein
HGI48_RS19960	HGI48_RS19960	1	NZ_CP051429	4460756	4461958	-		anaerobic glycerol-3-phosphate dehydrogenase subunit C
HGI48_RS19965	HGI48_RS19965	1	NZ_CP051429	4461955	4463205	-		glycerol-3-phosphate dehydrogenase subunit GlpB
HGI48_RS19970	HGI48_RS19970	1	NZ_CP051429	4463195	4464838	-		anaerobic glycerol-3-phosphate dehydrogenase subunit A
HGI48_RS19975	HGI48_RS19975	1	NZ_CP051429	4465139	4466488	+		glycerol-3-phosphate transporter
HGI48_RS19980	HGI48_RS19980	1	NZ_CP051429	4466682	4467491	-		sugar/pyridoxal phosphate phosphatase YigL
HGI48_RS19985	HGI48_RS19985	1	NZ_CP051429	4467544	4468536	-		lysophospholipase L2
HGI48_RS19990	HGI48_RS19990	1	NZ_CP051429	4468671	4469291	+		homoserine/homoserine lactone efflux protein
HGI48_RS19995	HGI48_RS19995	1	NZ_CP051429	4469449	4470459	-		hypothetical protein
HGI48_RS20000	HGI48_RS20000	1	NZ_CP051429	4470704	4471327	-		threonine export protein RhtC
HGI48_RS20005	HGI48_RS20005	1	NZ_CP051429	4471604	4473433	-		ATP-dependent DNA helicase RecQ
HGI48_RS20010	HGI48_RS20010	1	NZ_CP051429	4473585	4474454	-		phospholipase A
HGI48_RS20015	HGI48_RS20015	1	NZ_CP051429	4474677	4475147	+		thioesterase family protein
HGI48_RS20020	HGI48_RS20020	1	NZ_CP051429	4475250	4476170	+		EamA family transporter RarD
HGI48_RS20025	HGI48_RS20025	1	NZ_CP051429	4476129	4477187	-		AbrB family transcriptional regulator
HGI48_RS20030	HGI48_RS20030	1	NZ_CP051429	4477364	4478314	-		magnesium/cobalt transporter CorA
HGI48_RS20035	HGI48_RS20035	1	NZ_CP051429	4478684	4480846	-		DNA helicase II
HGI48_RS20040	HGI48_RS20040	1	NZ_CP051429	4480933	4481649	-		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
HGI48_RS20045	HGI48_RS20045	1	NZ_CP051429	4481649	4482557	-		tyrosine recombinase XerC
HGI48_RS20050	HGI48_RS20050	1	NZ_CP051429	4482554	4483255	-		DUF484 domain-containing protein
HGI48_RS20055	HGI48_RS20055	1	NZ_CP051429	4483252	4484076	-		diaminopimelate epimerase
HGI48_RS20060	HGI48_RS20060	1	NZ_CP051429	4484165	4484347	-		lipoprotein
HGI48_RS20065	HGI48_RS20065	1	NZ_CP051429	4484407	4484727	+		iron donor protein CyaY
HGI48_RS20070	HGI48_RS20070	1	NZ_CP051429	4484822	4487380	-		class I adenylate cyclase
HGI48_RS20075	HGI48_RS20075	1	NZ_CP051429	4487706	4488647	+		hydroxymethylbilane synthase
HGI48_RS20080	HGI48_RS20080	1	NZ_CP051429	4488644	4489384	+		uroporphyrinogen-III synthase
HGI48_RS20085	HGI48_RS20085	1	NZ_CP051429	4489459	4490586	+		uroporphyrinogen-III C-methyltransferase
HGI48_RS20090	HGI48_RS20090	1	NZ_CP051429	4490589	4491785	+		protoheme IX biogenesis protein HemY
HGI48_RS20095	HGI48_RS20095	1	NZ_CP051429	4492409	4493569	-		amidohydrolase
HGI48_RS20100	HGI48_RS20100	1	NZ_CP051429	4493649	4494410	-		amino acid ABC transporter ATP-binding protein
HGI48_RS20105	HGI48_RS20105	1	NZ_CP051429	4494420	4495091	-		ABC transporter permease subunit
HGI48_RS20110	HGI48_RS20110	1	NZ_CP051429	4495164	4495943	-		transporter substrate-binding domain-containing protein
HGI48_RS20115	HGI48_RS20115	1	NZ_CP051429	4495957	4496481	-		GNAT family N-acetyltransferase
HGI48_RS20120	HGI48_RS20120	1	NZ_CP051429	4496493	4497857	-		adenylosuccinate lyase
HGI48_RS20125	HGI48_RS20125	1	NZ_CP051429	4498153	4498488	-		nuclear transport factor 2 family protein
HGI48_RS20130	HGI48_RS20130	1	NZ_CP051429	4498566	4499639	-		iron-containing alcohol dehydrogenase
HGI48_RS20135	HGI48_RS20135	1	NZ_CP051429	4499941	4500750	+		amino acid ABC transporter substrate-binding protein
HGI48_RS20140	HGI48_RS20140	5	NZ_CP051429	4500853	4500929	-		tRNA-Pro
HGI48_RS20145	HGI48_RS20145	5	NZ_CP051429	4500968	4501053	-		tRNA-Leu
HGI48_RS20150	HGI48_RS20150	5	NZ_CP051429	4501074	4501149	-		tRNA-His
HGI48_RS20155	HGI48_RS20155	5	NZ_CP051429	4501231	4501307	-		tRNA-Arg
HGI48_RS20160	HGI48_RS20160	1	NZ_CP051429	4501453	4502847	-		amino acid permease
HGI48_RS20165	HGI48_RS20165	1	NZ_CP051429	4503136	4503873	-		lipopolysaccharide N-acetylmannosaminouronosyltransferase
HGI48_RS20170	HGI48_RS20170	1	NZ_CP051429	4503870	4505210	-		ECA oligosaccharide polymerase
HGI48_RS20175	HGI48_RS20175	1	NZ_CP051429	4505203	4506288	-		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
HGI48_RS20180	HGI48_RS20180	1	NZ_CP051429	4506285	4507535	-		lipid III flippase WzxE
HGI48_RS20185	HGI48_RS20185	1	NZ_CP051429	4507535	4508665	-		dTDP-4-amino-4,6-dideoxygalactose transaminase
HGI48_RS20190	HGI48_RS20190	1	NZ_CP051429	4508700	4509416	-		dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase
HGI48_RS20195	HGI48_RS20195	1	NZ_CP051429	4509464	4510729	-		UDP-N-acetyl-D-mannosamine dehydrogenase
HGI48_RS20200	HGI48_RS20200	1	NZ_CP051429	4510741	4511871	-		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)
HGI48_RS20205	HGI48_RS20205	1	NZ_CP051429	4512002	4513036	-		ECA polysaccharide chain length modulation protein
HGI48_RS20210	HGI48_RS20210	1	NZ_CP051429	4513112	4514185	-		UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase
